id,Attribute,Year
259943,Drama,2014
10014,Horror,1985
11257,Drama,1985
11257,Romance,1985
158015,Science Fiction,2013
158015,Thriller,2013
158015,Horror,2013
82507,Thriller,2012
82507,Horror,2012
82507,Mystery,2012
20337,Comedy,2002
261,Drama,1958
261,Romance,1958
1685,Adventure,1970
1685,Science Fiction,1970
1685,Mystery,1970
20737,Family,1997
20737,Drama,1997
20737,Comedy,1997
10991,Action,2000
10991,Fantasy,2000
10991,Adventure,2000
10991,Family,2000
10991,Animation,2000
10225,Thriller,1986
10225,Horror,1986
10225,Mystery,1986
826,Drama,1957
826,History,1957
826,War,1957
34086,Family,1990
34086,Science Fiction,1990
34086,Comedy,1990
5854,Crime,1976
5854,Thriller,1976
5854,Comedy,1976
284,Drama,1960
284,Comedy,1960
284,Romance,1960
10285,Fantasy,1993
10285,Thriller,1993
10285,Horror,1993
5780,Thriller,1966
5780,Mystery,1966
292,Comedy,2005
292,Music,2005
292,Documentary,2005
223485,Thriller,2015
223485,Romance,2015
223485,Western,2015
29463,Drama,1985
29463,Romance,1985
29463,Music,1985
18065,Action,2009
18065,Crime,2009
18065,Comedy,2009
22013,Drama,1960
821,Drama,1961
821,History,1961
53862,Comedy,1999
53862,Romance,1999
3089,Western,1948
30139,Comedy,2006
30139,Romance,2006
132344,Drama,2013
132344,Romance,2013
15582,Fantasy,1987
15582,Family,1987
15582,Comedy,1987
15158,Action,1988
15158,Science Fiction,1988
15158,Thriller,1988
15158,Horror,1988
44634,Drama,2004
30309,Drama,2002
30309,Comedy,2002
7509,Drama,2005
7509,Romance,2005
7509,Foreign,2005
10557,Comedy,1999
23531,Comedy,2000
23531,Romance,2000
28005,Drama,1996
28005,Romance,1996
28005,History,1996
40247,Drama,2010
40247,Comedy,2010
252,Fantasy,1971
252,Family,1971
24126,Fantasy,1993
24126,Science Fiction,1993
24126,Horror,1993
13982,Crime,1997
13982,Comedy,1997
16642,Drama,1978
16642,Romance,1978
17734,Drama,2001
18892,Comedy,1999
549,Drama,1996
549,History,1996
121986,Drama,2013
121986,Comedy,2013
868,Crime,2005
868,Drama,2005
10683,Drama,1998
10683,Comedy,1998
17995,Comedy,2003
17995,Documentary,2003
246403,Comedy,2014
246403,Horror,2014
670,Action,2003
670,Drama,2003
670,Thriller,2003
670,Mystery,2003
35691,Action,2010
35691,Family,2010
35691,Drama,2010
35691,Thriller,2010
49010,Action,2011
49010,Thriller,2011
49010,Comedy,2011
317930,Action,2016
317930,Comedy,2016
11229,Drama,1996
11229,Thriller,1996
11229,Comedy,1996
22488,Action,2006
22488,Family,2006
22488,Drama,2006
22488,TV Movie,2006
24469,Drama,2009
82533,Comedy,2012
82533,Romance,2012
50942,Science Fiction,1998
50942,Thriller,1998
50942,Horror,1998
84174,Comedy,2012
84174,Romance,2012
34099,Family,2004
34099,Drama,2004
34099,Music,2004
79940,Comedy,2012
342,Drama,2004
342,Comedy,2004
281230,Drama,2014
281230,History,2014
281230,War,2014
38033,Thriller,2010
38033,Horror,2010
100975,Drama,1999
100975,Comedy,1999
38541,Science Fiction,2011
39563,Drama,2009
39563,Romance,2009
39563,Horror,2009
234212,Thriller,2015
234212,Horror,2015
27404,Comedy,2005
170480,Family,2010
170480,Comedy,2010
71866,Drama,2009
192210,Action,2013
192210,Drama,2013
192210,Thriller,2013
180296,Comedy,2014
157058,Comedy,2013
70006,Action,2011
70006,Drama,2011
26039,Action,1967
26039,Crime,1967
26039,Drama,1967
26039,Thriller,1967
79587,Drama,2009
79587,Comedy,2009
176077,Thriller,2013
260947,Thriller,2014
260947,Mystery,2014
342502,Thriller,2015
43213,Action,2009
43213,Crime,2009
43213,Thriller,2009
44594,Drama,2010
44594,Comedy,2010
44594,Romance,2010
666,Drama,1998
248,Drama,1961
248,Comedy,1961
325173,Action,2015
325173,Crime,2015
55831,Drama,2005
55831,Comedy,2005
55831,Romance,2005
351043,Drama,2015
351043,Thriller,2015
351043,Horror,2015
351043,Mystery,2015
43942,Documentary,2010
10226,Thriller,2003
10226,Horror,2003
10226,Mystery,2003
66942,Drama,2011
66942,Comedy,2011
66942,Romance,2011
356483,Action,2015
356483,Thriller,2015
356483,Horror,2015
10476,Drama,2005
239,Comedy,1959
239,Romance,1959
10281,Thriller,1988
10281,Horror,1988
630,Fantasy,1939
630,Adventure,1939
630,Family,1939
3034,Science Fiction,1974
3034,Comedy,1974
13025,Action,2007
13025,Science Fiction,2007
13025,Horror,2007
21461,Drama,2006
21461,Comedy,2006
21461,Romance,2006
55306,Drama,1997
17264,Adventure,1979
17264,Family,1979
16016,Action,2008
16016,Adventure,2008
16016,Science Fiction,2008
16016,Comedy,2008
16016,Animation,2008
15875,Adventure,1963
15875,Comedy,1963
15875,Romance,1963
5900,Drama,1996
5900,Comedy,1996
43306,Drama,1944
43306,Romance,1944
43306,War,1944
11072,Comedy,1974
11072,Western,1974
9730,Thriller,1984
9730,Horror,1984
209274,Drama,2013
26371,Drama,1987
26371,Romance,1987
14137,Comedy,2006
291,Documentary,2004
14139,Science Fiction,2007
14139,Thriller,2007
33106,Action,2009
33106,Adventure,2009
33106,Drama,2009
33106,Comedy,2009
33106,Foreign,2009
8875,Thriller,2007
8875,Horror,2007
872,Comedy,1952
872,Romance,1952
872,Music,1952
72914,Documentary,2010
139038,Comedy,2013
139038,Horror,2013
126509,Documentary,2012
9591,Drama,1996
9591,Comedy,1996
10676,Science Fiction,1982
10676,Horror,1982
10676,Mystery,1982
1687,Action,1971
1687,Science Fiction,1971
24748,Action,1963
24748,Drama,1963
24748,Western,1963
181330,Comedy,2013
181330,Documentary,2013
468,Drama,1991
468,Romance,1991
401,Drama,2004
401,Comedy,2004
401,Romance,2004
76,Drama,1995
76,Romance,1995
50538,Thriller,2003
50538,Horror,2003
50538,Mystery,2003
25636,Drama,1999
25636,Comedy,1999
25636,Romance,1999
19316,Comedy,2004
19316,Romance,2004
21074,Drama,2007
84329,Crime,2012
84329,Drama,2012
84329,Science Fiction,2012
84329,Comedy,2012
20,Drama,2003
20,Romance,2003
157386,Drama,2013
157386,Comedy,2013
157386,Romance,2013
13007,Comedy,2008
13007,Documentary,2008
13518,Drama,2008
13518,Documentary,2008
116584,Drama,2006
46849,Drama,2007
40428,Documentary,2010
17334,Comedy,2008
17334,Romance,2008
1698,Thriller,2000
1698,Horror,2000
20764,Drama,2008
20764,Science Fiction,2008
20764,Thriller,2008
45132,Action,2010
45132,Drama,2010
45132,Comedy,2010
76706,Family,2010
76706,Comedy,2010
254472,Comedy,2015
254472,Horror,2015
332285,Horror,2016
49471,Drama,1996
13569,Drama,2006
13569,Thriller,2006
13569,Horror,2006
7512,Adventure,2006
7512,Science Fiction,2006
7512,Comedy,2006
356216,Crime,2015
11798,Crime,2006
11798,Drama,2006
146631,Action,2012
146631,Adventure,2012
146631,Science Fiction,2012
43546,Comedy,1944
43546,Music,1944
61038,Family,2011
61038,Drama,2011
78373,Family,1998
78373,Drama,1998
78373,Comedy,1998
17820,Romance,1951
17820,Music,1951
74457,Drama,2011
283384,Thriller,2014
19933,Fantasy,1987
19933,Adventure,1987
19933,Family,1987
19933,Comedy,1987
19933,Animation,1987
19933,Music,1987
756,Family,1940
756,Animation,1940
756,Music,1940
433715,Drama,2014
433715,Thriller,2014
9728,Thriller,1982
9728,Horror,1982
9731,Thriller,1985
9731,Horror,1985
9916,Drama,2007
309425,Fantasy,2015
309425,Drama,2015
14156,Thriller,2008
14156,Romance,2008
43610,Drama,1945
360339,Drama,2015
360339,Thriller,2015
31163,Comedy,2005
31163,Romance,2005
31163,Foreign,2005
297621,Comedy,2014
297621,Romance,2014
297621,Music,2014
16205,Action,2007
16205,Comedy,2007
16205,Horror,2007
887,Drama,1946
887,Romance,1946
887,History,1946
9517,Crime,2001
9517,Drama,2001
6007,Drama,2001
6007,Comedy,2001
364083,Crime,2015
364083,Drama,2015
8329,Horror,2007
8329,Mystery,2007
69640,Drama,2010
69640,Thriller,2010
69640,Mystery,2010
347548,Science Fiction,2015
347548,Thriller,2015
347548,Horror,2015
322443,Adventure,2015
322443,Drama,2015
322443,Western,2015
657,Action,1963
657,Adventure,1963
657,Thriller,1963
28165,Action,1989
28165,Comedy,1989
28165,Horror,1989
11561,Science Fiction,1973
11561,Comedy,1973
11561,Romance,1973
270303,Thriller,2015
270303,Horror,2015
11624,Comedy,1972
595,Crime,1962
595,Drama,1962
8810,Action,1981
8810,Adventure,1981
8810,Science Fiction,1981
8810,Thriller,1981
12207,Action,1994
12207,Comedy,1994
226,Crime,1999
226,Drama,1999
92182,Horror,2011
92182,Mystery,2011
582,Drama,2006
582,Thriller,2006
72213,Drama,2011
990,Drama,1961
55604,Adventure,1940
55604,Drama,1940
55604,Romance,1940
9662,Adventure,2003
9662,Drama,2003
9662,Comedy,2003
9662,Animation,2003
20862,Drama,1998
20862,Comedy,1998
2771,Drama,2003
2771,Comedy,2003
80,Drama,2004
80,Romance,2004
55,Drama,2000
55,Thriller,2000
11023,Crime,2003
11023,Drama,2003
33667,Drama,1947
33667,Romance,1947
39013,Drama,2010
11194,Action,2003
11194,Adventure,2003
11194,Documentary,2003
43839,Drama,1938
43839,Romance,1938
43839,Music,1938
1382,Drama,2005
1382,Comedy,2005
44639,Documentary,2010
301351,Drama,2015
301351,Romance,2015
301351,Music,2015
4816,Crime,1999
4816,Drama,1999
7873,Action,2005
7873,Crime,2005
7873,Drama,2005
7873,Thriller,2005
331190,Crime,2015
331190,Drama,2015
331190,Thriller,2015
15186,Drama,2002
15186,Comedy,2002
15186,Romance,2002
17994,Horror,1986
1378,Drama,2006
1378,Comedy,2006
1378,Romance,2006
8885,Drama,2008
8885,Animation,2008
8885,War,2008
12901,Documentary,2007
250124,Drama,2015
250124,Romance,2015
14284,Documentary,2007
57120,Drama,2010
57120,Western,2010
12228,History,2005
12228,Documentary,2005
22617,Action,2000
22617,Drama,2000
22617,Thriller,2000
55561,Drama,1997
55561,Comedy,1997
42889,Comedy,2010
10656,Action,1985
10656,Thriller,1985
24363,Drama,2005
24363,Comedy,2005
13121,Comedy,2007
13121,Horror,2007
24746,Action,1998
24746,Adventure,1998
24746,Science Fiction,1998
12109,Drama,2004
12109,Comedy,2004
12109,Music,2004
27023,Comedy,2009
22913,Drama,1997
22913,Comedy,1997
22913,Romance,1997
273899,Drama,2015
20653,Family,2008
20653,Animation,2008
20653,Foreign,2008
67373,Action,2005
67373,Drama,2005
67373,Thriller,2005
171759,Adventure,2013
171759,Family,2013
206296,Drama,2014
206296,Comedy,2014
206296,Romance,2014
206296,Music,2014
35219,Drama,2009
35219,Thriller,2009
35219,Comedy,2009
35219,Mystery,2009
28260,Science Fiction,1993
28260,Comedy,1993
28260,Romance,1993
28260,Horror,1993
7515,Action,2005
7515,Drama,2005
7515,Romance,2005
13075,Drama,2006
335866,Science Fiction,2015
335866,Horror,2015
13510,Thriller,2008
13510,Horror,2008
215881,Thriller,2013
18238,Comedy,2009
18238,Horror,2009
22600,Action,2008
22600,Crime,2008
22600,Drama,2008
22600,Foreign,2008
12612,Crime,2004
12612,Drama,2004
12612,Thriller,2004
50698,Thriller,2011
50698,Horror,2011
115210,Horror,2012
34335,Crime,2010
34335,Drama,2010
34335,Thriller,2010
34335,Horror,2010
459488,Documentary,2015
11302,Comedy,1971
119458,Thriller,2012
20406,Action,2007
20406,Adventure,2007
20406,Drama,2007
3766,Crime,1947
3766,Drama,1947
3766,Mystery,1947
18616,Thriller,2008
18616,Horror,2008
18808,Action,2002
18808,Adventure,2002
18808,Drama,2002
95755,Crime,2012
95755,Comedy,2012
198062,Comedy,2013
188652,Fantasy,2013
188652,Comedy,2013
188652,Music,2013
174311,Drama,2013
174311,Comedy,2013
12602,Horror,1967
12602,History,1967
12602,Mystery,1967
153795,Drama,2013
153795,Comedy,2013
17768,Comedy,1966
17768,Music,1966
13516,Documentary,2007
98549,Action,2011
98549,Adventure,2011
98549,Western,2011
98549,History,2011
312793,Science Fiction,2015
312793,Comedy,2015
309919,Drama,2015
309919,Thriller,2015
309919,Horror,2015
309919,Mystery,2015
299553,Thriller,2015
21309,Crime,1986
21309,Drama,1986
32235,Fantasy,2003
32235,Drama,2003
32235,Science Fiction,2003
329540,Action,2015
329540,Thriller,2015
26388,Drama,2010
26388,Thriller,2010
26388,Mystery,2010
49020,Drama,2011
49020,Comedy,2011
49020,Romance,2011
159037,Drama,2013
159037,History,2013
159037,Documentary,2013
12838,Drama,2006
157293,Drama,2013
157293,Music,2013
14048,Crime,2008
14048,Thriller,2008
14048,History,2008
14048,Documentary,2008
356987,Drama,2015
356987,Thriller,2015
295886,Drama,2015
38358,Drama,2010
38358,Thriller,2010
38358,Horror,2010
33511,Drama,2009
702,Drama,1951
935,Drama,1964
935,Comedy,1964
935,War,1964
542,Drama,2002
542,Romance,2002
84175,Fantasy,2012
84175,Drama,2012
1705,Action,1973
1705,Science Fiction,1973
62677,Drama,2001
62677,Music,2001
50875,Drama,2011
50875,Thriller,2011
260778,Comedy,2015
260778,Romance,2015
58492,Comedy,2011
58492,Documentary,2011
44562,Comedy,1993
37232,Adventure,2003
37232,Drama,2003
37232,Foreign,2003
4929,Western,1968
36334,Crime,1952
36334,Drama,1952
9783,Thriller,2007
9783,Horror,2007
386826,Thriller,2016
386826,Comedy,2016
386826,Horror,2016
205126,Action,2013
205126,Science Fiction,2013
98557,Comedy,2012
98557,Romance,2012
104,Action,1998
104,Drama,1998
104,Thriller,1998
10894,Drama,2002
10894,Thriller,2002
10894,Romance,2002
10894,Horror,2002
246449,Adventure,2013
246449,Family,2013
32579,Drama,2008
1688,Action,1972
1688,Science Fiction,1972
1999,Drama,2001
1999,Thriller,2001
43947,Crime,2010
43947,Thriller,2010
43947,Horror,2010
24066,Crime,1999
24066,Comedy,1999
9709,Drama,2004
9709,Thriller,2004
9709,Romance,2004
191714,Drama,2013
191714,Romance,2013
25312,Drama,2005
25312,Romance,2005
34106,Comedy,1938
34106,Romance,1938
11426,Drama,1953
11426,Romance,1953
11426,War,1953
13909,Western,1949
206284,Drama,2013
206284,Music,2013
27455,Drama,1999
27455,Comedy,1999
66468,Crime,2010
66468,Drama,2010
66468,Thriller,2010
7973,Drama,2007
7973,Comedy,2007
7973,Romance,2007
283686,Thriller,2014
283686,Horror,2014
15976,Drama,2006
15976,Romance,2006
592,Crime,1974
592,Drama,1974
592,Mystery,1974
74084,Romance,2006
1651,Crime,1969
1651,Drama,1969
1651,Romance,1969
25428,Drama,2003
25428,Mystery,2003
298584,Horror,2016
10758,Comedy,2007
11690,Action,1988
3083,Drama,1939
3083,Comedy,1939
9344,Crime,1995
9344,Drama,1995
10707,Drama,2005
10707,Comedy,2005
15647,Comedy,2001
308529,Action,2016
308529,Drama,2016
4174,Drama,1945
4174,Thriller,1945
4174,Mystery,1945
20156,Drama,1994
20156,Mystery,1994
9464,Crime,1998
9464,Drama,1998
9464,Comedy,1998
9464,Romance,1998
49018,Thriller,2010
49018,Horror,2010
13820,Crime,1984
13820,Science Fiction,1984
13820,Thriller,1984
13820,Comedy,1984
18079,Crime,2000
18079,Drama,2000
18079,Thriller,2000
127918,Documentary,2012
17113,Drama,2005
129139,Comedy,2013
129139,Romance,2013
507,Action,1993
507,Crime,1993
507,Drama,1993
507,Thriller,1993
4012,Drama,2001
14054,Drama,2008
14054,Romance,2008
323271,Action,2015
323271,Thriller,2015
323271,Horror,2015
10972,Horror,2001
10972,Mystery,2001
13066,Comedy,2006
13066,Romance,2006
66025,Drama,2011
11908,Comedy,2006
11908,Horror,2006
3082,Drama,1936
3082,Comedy,1936
39541,Family,2002
39541,Drama,2002
39541,Comedy,2002
1961,Comedy,2007
1961,Horror,2007
51820,Comedy,2005
291362,Comedy,2015
30082,Drama,2005
30082,Romance,2005
72913,Drama,2010
72913,History,2010
72913,War,2010
23963,Science Fiction,2009
23963,Horror,2009
23963,Mystery,2009
29406,Drama,2008
361505,Drama,2015
361505,Comedy,2015
361505,Romance,2015
104755,Thriller,2012
104755,Horror,2012
253306,Thriller,2014
253306,Comedy,2014
253306,Horror,2014
29595,Documentary,2005
46729,Fantasy,2005
46729,Drama,2005
46729,Science Fiction,2005
46729,Comedy,2005
46729,Romance,2005
294600,Drama,2013
294600,Comedy,2013
137347,Drama,2013
137347,Comedy,2013
290370,Science Fiction,2014
426469,Family,2017
426469,Drama,2017
426469,Comedy,2017
356841,Action,2015
356841,Crime,2015
356841,Thriller,2015
301325,Drama,2015
301325,Thriller,2015
301325,Horror,2015
301325,Mystery,2015
347755,Action,2016
347755,Thriller,2016
347755,Horror,2016
408,Fantasy,1937
408,Family,1937
408,Animation,1937
44413,Drama,2004
44413,Foreign,2004
39209,Western,1968
48463,Adventure,2004
48463,Comedy,2004
48463,Horror,2004
394047,Drama,2016
312791,Thriller,2014
312791,Horror,2014
266034,Crime,2014
266034,Drama,2014
266034,Thriller,2014
280381,Thriller,2014
280381,Horror,2014
2661,Crime,1966
2661,Adventure,1966
2661,Family,1966
2661,Science Fiction,1966
2661,Comedy,1966
100,Crime,1998
100,Comedy,1998
218500,Western,1983
309,Drama,1998
27845,Drama,1996
27845,Comedy,1996
25784,Drama,2006
52790,Drama,2000
100275,Comedy,2012
100275,Horror,2012
295914,Action,2014
295914,Drama,2014
42033,Science Fiction,1985
19187,Action,2003
19187,Comedy,2003
46415,Comedy,2005
46415,Romance,2005
38570,Comedy,2010
27588,Drama,2009
27588,Romance,2009
27588,Horror,2009
223,Drama,1940
223,Mystery,1940
9725,Thriller,1981
9725,Horror,1981
28580,Drama,1945
23730,Science Fiction,1984
23730,Horror,1984
84197,Drama,2013
46256,Adventure,2011
46256,Family,2011
46256,Comedy,2011
46256,Animation,2011
19997,Crime,1953
19997,Drama,1953
19997,Thriller,1953
43266,Drama,1941
278316,Thriller,2014
278316,Comedy,2014
278316,Romance,2014
1412,Drama,1989
176,Crime,2004
176,Horror,2004
176,Mystery,2004
39939,Crime,2001
39939,Comedy,2001
39939,Mystery,2001
215924,Drama,2013
215924,Comedy,2013
480,Drama,2001
480,Comedy,2001
480,Romance,2001
14295,Drama,2000
14295,Romance,2000
11219,Thriller,1955
11219,Comedy,1955
11219,Mystery,1955
20770,Comedy,1999
176124,Drama,2013
500,Crime,1992
500,Thriller,1992
60400,Fantasy,1940
60400,Family,1940
60400,Drama,1940
429,Western,1966
310569,Drama,2015
98369,Drama,2012
98369,Comedy,2012
114065,Comedy,2003
114065,Music,2003
89750,Documentary,2011
49951,Comedy,2007
86331,Drama,2011
86331,Romance,2011
355629,Drama,2013
355629,Comedy,2013
16433,Crime,2003
16433,Adventure,2003
16433,Drama,2003
16433,Comedy,2003
15544,Comedy,2008
43884,Action,1936
43884,Adventure,1936
43884,Drama,1936
43884,War,1936
107315,Thriller,2011
107315,Horror,2011
13064,Action,1993
13064,Adventure,1993
13064,Comedy,1993
59917,Action,1970
59917,Adventure,1970
157422,Horror,2015
310933,Horror,2013
7553,Comedy,2005
12877,Crime,2004
12877,Drama,2004
12877,Thriller,2004
39895,Comedy,1987
39895,Horror,1987
102840,Documentary,2002
55616,Horror,2002
29697,Drama,2006
50037,Fantasy,2010
50037,Science Fiction,2010
50037,Horror,2010
94329,Action,2011
94329,Crime,2011
94329,Thriller,2011
53502,Action,2010
53502,Science Fiction,2010
53502,Horror,2010
202604,Horror,2013
202604,Mystery,2013
202604,Documentary,2013
289,Drama,1942
289,Romance,1942
27374,Thriller,2008
27374,Horror,2008
26815,Drama,2009
