budget,genres,id,production_countries,release_date,revenue,runtime,title,vote_average,vote_count,main_genre
7000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",57825,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/11/04,0,111,Bride & Prejudice,6.5,110,Drama
0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 36, ""name"": ""History""}]",9555,"[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}]",2/04/02,0,94,Rabbit-Proof Fence,6.8,84,Adventure
0,"[{""id"": 35, ""name"": ""Comedy""}]",15581,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/27/07,0,93,Who's Your Caddy?,3.8,18,Comedy
7,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 80, ""name"": ""Crime""}]",13006,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",5/01/92,5,90,Split Second,5.7,63,Thriller
7000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",16651,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/12/01,4720371,113,The Other Side of Heaven,6.7,14,Action
7000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",4251,"[{""iso_3166_1"": ""IN"", ""name"": ""India""}]",11/12/04,29385320,192,Veer-Zaara,7.4,64,Drama
7000000,"[{""id"": 18, ""name"": ""Drama""}]",12400,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/07/08,0,99,Redbelt,6.4,76,Drama
7000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",39053,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/18/10,0,91,Cyrus,6.1,133,Comedy
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",104896,[],8/27/99,0,96,A Dog Of Flanders,6.4,6,Drama
7000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",14112,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/18/02,2062066,104,Auto Focus,6.1,56,Drama
7000000,"[{""id"": 18, ""name"": ""Drama""}]",12271,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/29/06,0,90,Factory Girl,6.2,81,Drama
7000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",71859,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/28/11,6038942,112,We Need to Talk About Kevin,7.4,677,Drama
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",226354,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/22/13,0,100,The Christmas Candle,5.8,8,Drama
7000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",48620,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/21/09,0,102,The Mighty Macs,5,15,Action
7000000,"[{""id"": 35, ""name"": ""Comedy""}]",33676,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/08/83,1246141,100,Losin' It,4.5,31,Comedy
7000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",37080,"[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/07/09,0,125,Mother and Child,6.7,46,Drama
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",25388,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",9/08/77,0,107,March or Die,6.2,16,Action
0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",11687,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",1/27/93,0,107,The Visitors,7.1,420,Fantasy
8000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",39210,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/03/10,0,98,Somewhere,6,208,Comedy
7000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",30128,[],9/25/09,1429299,106,I Hope They Serve Beer in Hell,5.7,20,Comedy
0,"[{""id"": 35, ""name"": ""Comedy""}]",31535,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/13/98,0,95,Chairman of the Board,2.7,13,Comedy
7000000,"[{""id"": 18, ""name"": ""Drama""}]",44835,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/22/10,382946,106,Hesher,6.7,212,Drama
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",192134,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",11/15/13,523511,93,Dom Hemingway,5.8,212,Comedy
3500000,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}]",1956,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""AR"", ""name"": ""Argentina""}]",1/12/02,0,103,Gerry,6.2,68,Mystery
7000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",24985,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1/01/02,0,96,The Heart of Me,7.7,5,Drama
7000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",306745,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/02/15,573335,103,Freeheld,7.1,164,Romance
7000000,"[{""id"": 35, ""name"": ""Comedy""}]",47088,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/01/10,453079,108,The Extra Man,5.9,29,Comedy
7000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",110402,"[{""iso_3166_1"": ""RU"", ""name"": ""Russia""}]",2/27/13,1310673,170,Hard to Be a God,6.7,41,Drama
7000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 35, ""name"": ""Comedy""}]",27004,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/01/10,46488,108,Ca$h,6,73,Crime
0,"[{""id"": 18, ""name"": ""Drama""}]",15013,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""ZA"", ""name"": ""South Africa""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",8/17/05,0,120,Wah-Wah,6.3,8,Drama
6000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",8374,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/22/99,30471,108,The Boondock Saints,7.2,837,Action
0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",277519,"[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}]",6/19/14,0,92,Z Storm,5.8,5,Crime
7000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",78381,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/10/11,0,84,Twixt,5,85,Horror
7000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 14, ""name"": ""Fantasy""}]",164372,"[{""iso_3166_1"": ""RU"", ""name"": ""Russia""}]",10/11/12,12400000,76,The Snow Queen,5.1,47,Animation
0,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}]",294512,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/21/14,0,53,Alpha and Omega: The Legend of the Saw Tooth Cave,6.5,4,Family
0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 37, ""name"": ""Western""}]",8879,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/28/85,41410568,115,Pale Rider,7,251,Romance
7000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",13001,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/11/08,8900000,97,Stargate: The Ark of Truth,6.9,140,Adventure
6900000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",9571,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/24/93,7993039,102,Dazed and Confused,7.4,583,Comedy
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}]",13649,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/17/07,7000000,104,High School Musical 2,6.1,843,Comedy
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",325373,[],10/02/16,0,96,Two Lovers and a Bear,6.8,27,Drama
7000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",334527,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/20/15,0,94,Criminal Activities,5.8,110,Thriller
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}]",2211,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",2/10/99,0,125,Aimee & Jaguar,6.3,20,Drama
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",13919,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/08/05,0,108,The Chumscrubber,6.7,62,Comedy
6800000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",14576,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/18/03,0,101,Shade,6.1,73,Action
6900000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",82505,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/21/12,44287131,101,House at the End of the Street,5.6,555,Horror
6800000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}, {""id"": 9648, ""name"": ""Mystery""}]",46738,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",9/04/10,7103838,130,Incendies,7.9,479,Drama
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",38970,"[{""iso_3166_1"": ""IT"", ""name"": ""Italy""}]",2/11/03,0,125,"Remember Me, My Love",5.8,44,Drama
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",41009,"[{""iso_3166_1"": ""IE"", ""name"": ""Ireland""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",9/11/09,0,88,Perrier’s Bounty,5.1,24,Action
4000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",7347,"[{""iso_3166_1"": ""BR"", ""name"": ""Brazil""}]",10/12/07,0,115,Elite Squad,7.8,504,Drama
6500000,"[{""id"": 27, ""name"": ""Horror""}]",250546,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/02/14,255273813,99,Annabelle,5.6,1517,Horror
7,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10769, ""name"": ""Foreign""}, {""id"": 10749, ""name"": ""Romance""}]",38415,[],8/09/09,7,82,Bran Nue Dae,5.2,6,Comedy
6500000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",650,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/12/91,57504069,112,Boyz n the Hood,7.4,364,Crime
6500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",16620,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/24/87,54215416,108,La Bamba,6.8,116,Drama
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",25113,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/22/81,0,107,The Four Seasons,6.3,16,Comedy
6500000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",11033,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/25/80,31899000,105,Dressed to Kill,6.8,157,Horror
6500000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",34723,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/02/93,0,108,The Adventures of Huck Finn,6.2,42,Action
6500000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",9430,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/09/99,28451622,98,Go,7,196,Crime
6500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",8998,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/07/06,13368437,88,Friends with Money,5.1,128,Comedy
6500000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",10514,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/12/71,12376563,131,The Andromeda Strain,7,190,Science Fiction
0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",10496,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/22/99,10,91,Bats,4.1,35,Horror
0,"[{""id"": 18, ""name"": ""Drama""}]",1591,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",12/11/01,0,140,Nowhere in Africa,7,32,Drama
6500000,"[{""id"": 18, ""name"": ""Drama""}]",76025,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",10/02/11,17693675,100,Shame,7,875,Drama
6500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",4836,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",9/30/04,11850214,105,Layer Cake,7,559,Drama
6500000,"[{""id"": 18, ""name"": ""Drama""}]",14631,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/21/05,2025032,100,The Work and the Glory II: American Zion,8,6,Drama
6500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",87499,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/31/13,2401510,116,The East,6.5,305,Drama
6500000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",18923,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/23/04,1548955,96,A Home at the End of the World,6.8,45,Romance
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10769, ""name"": ""Foreign""}]",26665,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""NO"", ""name"": ""Norway""}, {""iso_3166_1"": ""SE"", ""name"": ""Sweden""}]",7/05/00,0,113,Aberdeen,7,6,Drama
6500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",28089,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/13/09,1521261,113,The Messenger,7.1,119,Drama
6500000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}]",62255,"[{""iso_3166_1"": ""NZ"", ""name"": ""New Zealand""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",5/20/10,0,102,Tracker,6,16,Action
0,"[{""id"": 18, ""name"": ""Drama""}]",5708,"[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""AU"", ""name"": ""Australia""}]",9/26/07,8159508,121,Control,7.5,200,Drama
6400000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",218,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/26/84,78371200,108,The Terminator,7.3,4128,Action
4800000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",338,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",2/09/03,79384880,121,"Good bye, Lenin!",7.4,586,Comedy
10000000,"[{""id"": 18, ""name"": ""Drama""}]",21641,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",3/27/09,0,97,The Damned United,7.2,152,Drama
4000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",10925,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/15/85,14237000,91,The Return of the Living Dead,7.3,267,Comedy
6000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",2293,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/20/95,2122561,94,Mallrats,6.8,392,Romance
6000000,"[{""id"": 10749, ""name"": ""Romance""}]",621,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/07/78,181813770,110,Grease,7.2,1581,Romance
6000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}, {""id"": 28, ""name"": ""Action""}]",792,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/18/86,138530565,120,Platoon,7.5,1205,Drama
6000000,"[{""id"": 99, ""name"": ""Documentary""}]",1777,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/25/04,119114517,122,Fahrenheit 9/11,6.8,397,Documentary
6000000,"[{""id"": 36, ""name"": ""History""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 37, ""name"": ""Western""}, {""id"": 80, ""name"": ""Crime""}]",642,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/23/69,102308889,110,Butch Cassidy and the Sundance Kid,7.4,650,History
6000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",433,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/27/64,102272727,139,Mary Poppins,7.4,1183,Comedy
6000000,"[{""id"": 18, ""name"": ""Drama""}]",16619,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/19/80,0,124,Ordinary People,7.4,145,Drama
6000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",1725,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/18/61,43656822,152,West Side Story,7,389,Crime
6000000,"[{""id"": 35, ""name"": ""Comedy""}]",11977,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/25/80,39846344,98,Caddyshack,6.6,365,Comedy
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",20322,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/23/01,0,106,The Brothers,6.5,10,Comedy
6000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",16158,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/16/99,25059640,106,The Wood,7.1,34,Comedy
6000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",629,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/19/95,23341568,106,The Usual Suspects,8.1,3254,Drama
8000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",10160,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/11/89,22168359,89,A Nightmare on Elm Street 5: The Dream Child,5.5,245,Horror
5000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",11452,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/29/02,38275483,92,National Lampoon’s Van Wilder,5.9,858,Comedy
6000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",12163,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/07/08,44703995,109,The Wrestler,7.3,1000,Drama
6000000,"[{""id"": 37, ""name"": ""Western""}]",32275,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/31/46,20400000,144,Duel in the Sun,6.2,37,Western
0,"[{""id"": 35, ""name"": ""Comedy""}]",13785,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/19/00,0,90,Best in Show,6.7,166,Comedy
